name,ticker,cik,cusip,exchange,isDelisted,category,sector,industry,sic,sicSector,sicIndustry,famaSector,famaIndustry,currency,location,id
CASTLE BRANDS INC,ROX,1311538,148435100,NYSEMKT,True,Domestic Common Stock,Consumer Defensive,Beverages - Wineries & Distilleries,2080,Manufacturing,Beverages,,Beer & Liquor,USD,New York; U.S.A,ce5568376a0342e0d1b13c1992407a67
INTERNATIONAL ROYALTY CORP,ROY,1362734,460277106,NYSEMKT,True,Canadian Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,Colorado; U.S.A,ac938223b3c5e38d3901eb02dc7b105e
ROBERTS PHARMACEUTICAL CORP,RPC1,853022,770491108,NYSEMKT,True,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,USD,New Jersey; U.S.A,79497c5e718c2dabc77e13544828752d
DISPATCH MANAGEMENT SERVICES CORP,RPD1,1048897,254927106,NYSEMKT,True,Domestic Common Stock,Industrials,Integrated Freight & Logistics,4210,Transportation Communications Electric Gas And Sanitary Service,Trucking & Courier Services (No Air),,Transportation,USD,New York; U.S.A,f1966e79a4082f23b64be21213aaf65e
ADRIEN ARPEL INC,RPL,724989,007361108 015426109,NYSEMKT,True,Domestic Common Stock,Consumer Defensive,Household & Personal Products,2844,Manufacturing,Perfumes Cosmetics & Other Toilet Preparations,,Consumer Goods,USD,New Jersey; U.S.A,d70757673fa9bdfc8e3b084ba9dddd60
RESPIRERX PHARMACEUTICALS INC,RSPI,849636,220524300 761227107 761227305,NYSEMKT,True,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,USD,New Jersey; U.S.A,238cbdf3962a42141d37efbabfb8b7b1
REUNION INDUSTRIES INC,RUNI,1003429,761312107,NYSEMKT,True,Domestic Common Stock,Basic Materials,Building Products & Equipment,3089,Manufacturing,Plastics Products Nec,,Rubber and Plastic Products,USD,Pennsylvania; U.S.A,c95fc86aa65481f2952c38f9e78a88c7
RIVIERA HOLDINGS CORP,RVHLQ,899647,769627100,NYSEMKT,True,Domestic Common Stock,Consumer Cyclical,Resorts & Casinos,7011,Services,Hotels & Motels,,Restaraunts Hotels Motels,USD,Nevada; U.S.A,6d7cfb33ad2b1b020c3ee86a8aeafea8
REVETT MINERALS INC,RVM,1404592,761505205,NYSEMKT,True,Domestic Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,Washington; U.S.A,0c4fdc7896ff2b05ed1a97cffeae0a75
RETRACTABLE TECHNOLOGIES INC,RVP,946563,76129W105,NYSEMKT,False,Domestic Common Stock,Healthcare,Medical Instruments & Supplies,3841,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment,USD,Texas; U.S.A,11c11d02335607355841049bfcd5091b
WHITE RIVER CAPITAL INC,RVR,1318545,96445P105,NYSEMKT,True,Domestic Common Stock,Financial Services,Credit Services,6141,Finance Insurance And Real Estate,Personal Credit Institutions,,Banking,USD,California; U.S.A,9245d50d22e3b3b89e77b16af0c687b8
RADIENT PHARMACEUTICALS CORP,RXPC,838879,750341109 00167K401 00167K500 750341208,NYSEMKT,True,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,USD,California; U.S.A,96cd669f302af48f4203a7af36727eb0
RYDE GROUP LTD,RYDE,1971115,G7733R102,NYSEMKT,False,ADR Common Stock,Technology,Software - Application,7389,Services,Services-Business Services Nec,,Business Services,SGD,Singapore,4bca10621ccc6e6bc8e246026cd2d85e
STRATEGIA CORP,SAA1,797221,86268Q108,NYSEMKT,True,Domestic Common Stock,Communication Services,Internet Content & Information,7370,Services,Services-Computer Programming Data Processing Etc.,,Business Services,USD,Kentucky; U.S.A,399d539e14b4f8b57c1b70b1acce303d
SABA PETROLEUM CO,SAB1,312340,785152109,NYSEMKT,True,Domestic Common Stock,Energy,Oil & Gas E&P,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,USD,California; U.S.A,6fbfe3c013ef03c56a5bd27562be600a
SACHEM CAPITAL CORP,SACH,1682220,78590A109,NYSEMKT,False,Domestic Common Stock Primary Class,Real Estate,REIT - Mortgage,6798,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,USD,Connecticut; U.S.A,8e7121b63281a8f6f15123ea985e99ec
SECURITY ASSOCIATES INTERNATIONAL INC,SAI2,851720,813764305,NYSEMKT,True,Domestic Common Stock,Industrials,Security & Protection Services,7381,Services,Services-Detective Guard & Armored Car Services,,Business Services,USD,Illinois; U.S.A,39954c85b8cf049edf5c3094eae2ab83
SARATOGA RESOURCES INC,SARAQ,1096339,803521103,NYSEMKT,True,Domestic Common Stock,Energy,Oil & Gas E&P,1382,Mining,Oil & Gas Field Exploration Services,,Petroleum and Natural Gas,USD,Texas; U.S.A,b631306985414c85314b57fd2434164b
SATIXFY COMMUNICATIONS LTD,SATX,1915403,G3041W107 M82363124,NYSEMKT,False,ADR Common Stock Primary Class,Technology,Communication Equipment,3663,Manufacturing,Radio & Tv Broadcasting & Communications Equipment,,Electronic Equipment,USD,Israel,e38dd4dffc4c4d99ffe2dd06ab12f078
STANDARD AUTOMOTIVE CORP,SAUC1,1043505,853097103,NYSEMKT,True,Domestic Common Stock,Industrials,Farm & Heavy Construction Machinery,3715,Manufacturing,Truck Trailers,,Automobiles and Trucks,USD,New Jersey; U.S.A,1d387deec96e96a4e49c0376a012498b
SPLASH BEVERAGE GROUP INC,SBEV,1553788,84862C203 13754P105 84862C104,NYSEMKT,False,Domestic Common Stock Primary Class,Consumer Defensive,Beverages - Wineries & Distilleries,2080,Manufacturing,Beverages,,Beer & Liquor,USD,Florida; U.S.A,c5490058a744c5c723ad800c12671bd8
COMMUNITY BANKSHARES INC,SCB,894508,20343F100,NYSEMKT,True,Domestic Common Stock,Financial Services,Banks - Regional,6022,Finance Insurance And Real Estate,State Commercial Banks,,Banking,USD,South Carolina; U.S.A,c588934cf00f31f2596f2673cee5120a
SOFTBRANDS INC,SBN,1311926,83402A107,NYSEMKT,True,Domestic Common Stock,Technology,Software - Application,7372,Services,Services-Prepackaged Software,,Business Services,USD,Minnesota; U.S.A,dc545236505b7f57f0f4246f81a204b4
SECURITY CAPITAL CORP,SCC1,314340,814133104 814131405,NYSEMKT,True,Domestic Common Stock,Financial Services,Insurance Brokers,6411,Finance Insurance And Real Estate,Insurance Agents Brokers & Service,,Insurance,USD,Connecticut; U.S.A,4821f2ca2e6c446e27e485368268abb9
SPECIALTY CHEMICAL RESOURCES INC,SCCS,703645,847487204,NYSEMKT,True,Domestic Common Stock,Industrials,Conglomerates,2842,Manufacturing,Specialty Cleaning Polishing And Sanitation Preparations,,Consumer Goods,USD,Ohio; U.S.A,f5dc5d04f23149813c88d9c435d0c4c4
SCORPIUS HOLDINGS INC,SCPX,1476963,42237K409 42237K300 42237K102,NYSEMKT,False,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,USD,North Carolina; U.S.A,1cef1d82cece765781b985225366a7b3
SPORTS CLUB CO INC,SCYL,924373,84917P100,NYSEMKT,True,Domestic Common Stock,Consumer Cyclical,Leisure,7997,Services,Services-Membership Sports & Recreation Clubs,,Entertainment,USD,California; U.S.A,89ddce6846abd71383a85e528495a726
STANDARD DIVERSIFIED INC,SDI,911649,85336L109 293598108 85336L208,NYSEMKT,True,Domestic Common Stock,Consumer Defensive,Tobacco,2100,Manufacturing,Tobacco Products,,Tobacco Products,USD,New York; U.S.A,2b0dca3657d11b6d6950b0302a622d04
SANDSTON CORP,SDON,892832,640441101 800111106,NYSEMKT,True,Domestic Common Stock,Technology,Computer Hardware,3571,Manufacturing,Electronic Computers,,Computers,USD,Michigan; U.S.A,9ef57dabbea6ae121b692dad9ef58b57
SUPERIOR DRILLING PRODUCTS INC,SDPI,1600422,868153107,NYSEMKT,False,Domestic Common Stock,Energy,Oil & Gas Equipment & Services,3533,Manufacturing,Oil & Gas Field Machinery & Equipment,,Machinery,USD,Utah; U.S.A,5371fc1d7565bf4d45efc93bfbfc61f5
STAR MARITIME ACQUISITION CORP,SEA1,1328307,85516E107 85516E206,NYSEMKT,True,Domestic Common Stock,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,USD,Delaware; U.S.A,92c2a4ae0d1232ed39ab38ca2ea94136
SEABOARD CORP,SEB,88121,811543107,NYSEMKT,False,Domestic Common Stock,Industrials,Conglomerates,6221,Finance Insurance And Real Estate,Commodity Contracts Brokers & Dealers,,Trading,USD,Kansas; U.S.A,d339af01a960a5d492cb4877e96b1428
SPARTECH CORP,SEH,77597,847220209,NYSEMKT,True,Domestic Common Stock,Basic Materials,Agricultural Inputs,3080,Manufacturing,Miscellaneous Plastics Products,,Rubber and Plastic Products,USD,Missouri; U.S.A,1440333ef71189e46b9c27722d709e4e
SENSEONICS HOLDINGS INC,SENS,1616543,81727U105,NYSEMKT,False,Domestic Common Stock,Healthcare,Medical Devices,3823,Manufacturing,Industrial Instruments For Measurement Display And Control,,Measuring and Control Equipment,USD,Maryland; U.S.A,f4e3f23f364ac7cee730c7f9e90723db
SERINA THERAPEUTICS INC,SER,1708599,00848H108 81751A108 00848H207,NYSEMKT,False,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,USD,California; U.S.A,a8010771d8e3e565e9f4d4de2de20b7f
SHEFFIELD PHARMACEUTICALS INC,SFFPQ,894158,82123D309 82123D408,NYSEMKT,True,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,USD,Michigan; U.S.A,ac1ab32dc461e3947a6f7d91c4ad93b5
STRATESEC INC,SFTC,1037453,813912102 862792108,NYSEMKT,True,Domestic Common Stock,Industrials,Security & Protection Services,7381,Services,Services-Detective Guard & Armored Car Services,,Business Services,USD,Virginia; U.S.A,e82a597c1d7e95b0acbf6f62256e579f
SOUTHWEST GEORGIA FINANCIAL CORP,SGB,315849,84502A104,NYSEMKT,True,Domestic Common Stock,Financial Services,Banks - Regional,6022,Finance Insurance And Real Estate,State Commercial Banks,,Banking,USD,Georgia; U.S.A,7e9c4c1f3c6334ab66a38b9e74b28277
STRONG GLOBAL ENTERTAINMENT INC,SGE,1893448,86335G109,NYSEMKT,False,Domestic Common Stock,Technology,Computer Hardware,3861,Manufacturing,Photographic Equipment & Supplies,,Consumer Goods,USD,North Carolina; U.S.A,87359849d7e2b512ab83cb92afbdd695
SANTA FE GAMING CORP,SGM1,812482,801904103,NYSEMKT,True,Domestic Common Stock,Consumer Cyclical,Resorts & Casinos,7011,Services,Hotels & Motels,,Restaraunts Hotels Motels,USD,Nevada; U.S.A,c946197016deae38ef56c758b76dfcd5
SIGNING DAY SPORTS INC,SGN,1898474,82670R107,NYSEMKT,False,Domestic Common Stock,Technology,Software - Application,7374,Services,Services-Computer Processing & Data Preparation,,Business Services,USD,Arizona; U.S.A,ad30099c8c22c07b9675b8ecaa4f34a6
STONEPATH GROUP INC,SGRZ,1093546,861837102 64120C104,NYSEMKT,True,Domestic Common Stock,Industrials,Integrated Freight & Logistics,4731,Transportation Communications Electric Gas And Sanitary Service,Arrangement Of Transportation Of Freight & Cargo,,Transportation,USD,Washington; U.S.A,8b9ff483533a3f81d04bbc421655fd76
STREAM GLOBAL SERVICES INC,SGS,1405287,86323M100 378981104 378981203 86323M209,NYSEMKT,True,Domestic Common Stock,Industrials,Staffing & Employment Services,7363,Services,Services-Help Supply Services,,Business Services,USD,Massachusetts; U.S.A,1af2f5d7b221cafd8354c9f56d5467cb
SAMES CORP,SGT1,12180,090527102 79587E104,NYSEMKT,True,Domestic Common Stock,Industrials,Specialty Industrial Machinery,3560,Manufacturing,General Industrial Machinery & Equipment,,Machinery,USD,Illinois; U.S.A,a0a3e9e71b3f5c7769b060828b549afd
SOLIGEN TECHNOLOGIES INC,SGTN,916460,83423G109,NYSEMKT,True,Domestic Common Stock,Energy,Oil & Gas E&P,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,USD,Texas; U.S.A,6f7a814bddc2b8a9efb0219d27b9e65a
SHERWOOD BRANDS INC,SHDBQ,1053178,82437L104,NYSEMKT,True,Domestic Common Stock,Consumer Defensive,Confectioners,2060,Manufacturing,Sugar & Confectionery Products,,Food Products,USD,Maryland; U.S.A,86f4d8cb8d4b6a5ecbca11c013c6f5a0
SHOWPOWER INC,SHO1,828360,825396104,NYSEMKT,True,Domestic Common Stock,Industrials,Rental & Leasing Services,7359,Services,Services-Equipment Rental & Leasing Nec,,Business Services,USD,California; U.S.A,61d9b01852c0a2ec03864d6c2a7ebfa7
SIFCO INDUSTRIES INC,SIF,90168,826546103,NYSEMKT,False,Domestic Common Stock,Industrials,Aerospace & Defense,3724,Manufacturing,Aircraft Engines & Engine Parts,,Aircraft,USD,Ohio; U.S.A,b2d7ebd09b624e50e1f9d2ecc4f0b4cb
SPROTT RESOURCE LENDING CORP,SILU,832342,85207J100 74835U109,NYSEMKT,True,Canadian Common Stock,Financial Services,Banks - Diversified,6029,Finance Insurance And Real Estate,Commercial Banks Nec,,Banking,CAD,Ontario; Canada,abbdfab1e9d25debab2056e1b58514be
SILVERCREST METALS INC,SILV,1659520,828363101,NYSEMKT,False,Canadian Common Stock,Basic Materials,Other Precious Metals & Mining,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,British Columbia; Canada,e08fd381966aeb8cc6600bc01d72e7c5
GRUPO SIMEC SAB DE CV,SIM,887153,400491106,NYSEMKT,False,ADR Common Stock,Basic Materials,Steel,3312,Manufacturing,Steel Works Blast Furnaces & Rolling Mills (Coke Ovens),,Steel Works Etc,MXN,Mexico,c69b4e89fae28b0aa85da9ac012a4bc7
SPINNAKER INDUSTRIES INC,SKK.A,314865,848926101,NYSEMKT,True,Domestic Common Stock Primary Class,Consumer Cyclical,Packaging & Containers,2670,Manufacturing,Converted Paper & Paperboard Prods (No Contaners/Boxes),,Business Supplies,USD,Ohio; U.S.A,771146602e6b794f85391bc6918b1020
SENTRY TECHNOLOGY CORP,SKVY,1030708,81731K101,NYSEMKT,True,Domestic Common Stock,Technology,Communication Equipment,3669,Manufacturing,Communications Equipment Nec,,Electronic Equipment,USD,New York; U.S.A,1592b5dca92e5dedf6cd32bd665d01b6
SKY HARBOUR GROUP CORP,SKYH,1823587,98566K105 83085C107,NYSEMKT,False,Domestic Common Stock Primary Class,Industrials,Aerospace & Defense,3720,Manufacturing,Aircraft & Parts,,Aircraft,USD,Nebraska; U.S.A,b86576b19dcd367f69ea8715bd5e22ea
STANDARD LITHIUM LTD,SLI,1537137,853606101,NYSEMKT,False,Canadian Common Stock,Basic Materials,Other Industrial Metals & Mining,2800,Manufacturing,Chemicals & Allied Products,,Chemicals,CAD,British Columbia; Canada,4c9a67aa18b5a1d57373790d685d31df
SL INDUSTRIES INC,SLI1,89270,784413106,NYSEMKT,True,Domestic Common Stock,Technology,Electronic Components,3679,Manufacturing,Electronic Components Nec,,Electronic Equipment,USD,New Jersey; U.S.A,d3d2a2136add5c749d57ef0e4b2640fc
SCRIPPS FINANCIAL CORP,SLJ,1086370,811040104,NYSEMKT,True,Domestic Common Stock,Financial Services,Banks - Regional,6035,Finance Insurance And Real Estate,Savings Institution Federally Chartered,,Banking,USD,California; U.S.A,bf84e793968dfed8ba235d56a6540d89
SOUTHLAND HOLDINGS INC,SLND,1883814,52473Y104 84445C100,NYSEMKT,False,Domestic Common Stock Primary Class,Industrials,Engineering & Construction,1600,Construction,Heavy Construction Other Than Bldg Const - Contractors,,Construction,USD,Texas; U.S.A,18695662e1222b05f1240a36cdee44ec
SULPHCO INC,SLPHQ,1096560,865378103,NYSEMKT,True,Domestic Common Stock,Energy,Oil & Gas Equipment & Services,1389,Mining,Oil & Gas Field Services Nec,,Petroleum and Natural Gas,USD,Texas; U.S.A,a0ceb51eb4ea6391c207e64f1f15a391
SOLARIS RESOURCES INC,SLSR,2019103,,NYSEMKT,False,Canadian Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,Canada (Federal Level),1911b374134b0ba545dc2acac232e431
SLS INTERNATIONAL INC,SLSZQ,1121785,784429102,NYSEMKT,True,Domestic Common Stock,Technology,Consumer Electronics,3651,Manufacturing,Household Audio & Video Equipment,,Recreation,USD,Missouri; U.S.A,43681771c3ecf84920cdc54f8a357ef4
CENTRAL SUN MINING INC,SMC,1311967,155432107 377903109,NYSEMKT,True,Canadian Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,Ontario; Canada,daa4c04a07d50af65e04ee7c4f1752b0
SIERRA METALS INC,SMTSF,1705259,82639W106,NYSEMKT,True,Canadian Common Stock,Basic Materials,Other Industrial Metals & Mining,1000,Mining,Metal Mining,,Non-Metallic and Industrial Metal Mining,USD,Ontario; Canada,2999b388dd9f05d32558e46066f70574
SIMULA INC,SMU,885080,829206101,NYSEMKT,True,Domestic Common Stock,Consumer Cyclical,Furnishings,2531,Manufacturing,Public Bldg & Related Furniture,,Business Supplies,USD,Arizona; U.S.A,2a8713b4a305c8cc64c36ac27024bad0
EVOLVE TRANSITION INFRASTRUCTURE LP,SNMP,1362705,79971C201 30053M104 21038E101 79971A106 79971C102 30053M203,NYSEMKT,True,Domestic Common Stock,Energy,Oil & Gas Midstream,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,USD,Texas; U.S.A,6837a500b192880b33b660328050e62c
SUNAIR SERVICES CORP,SNR1,95366,867017105,NYSEMKT,True,Domestic Common Stock,Consumer Cyclical,Personal Services,7340,Services,Services-To Dwellings & Other Buildings,,Business Services,USD,Florida; U.S.A,a9f7fcb27ae1f2bbc1e86b62a52ffd6e
VOLATO GROUP INC,SOAR,1853070,74349W104,NYSEMKT,False,Domestic Common Stock Primary Class,Industrials,Airports & Air Services,4522,Transportation Communications Electric Gas And Sanitary Service,Air Transportation Nonscheduled,,Transportation,USD,Virginia; U.S.A,a442aaac5bc699fd0d499f205942c60f
SONDE RESOURCES CORP,SOQDF,1177470,835426107 835426206 136644101,NYSEMKT,True,Canadian Common Stock,Energy,Oil & Gas E&P,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,CAD,Alberta; Canada,9c33c0afa27e0b2232391fd6ceabeb5b
STORAGE COMPUTER CORP,SOSO,933452,86211A101,NYSEMKT,True,Domestic Common Stock,Technology,Computer Hardware,3577,Manufacturing,Computer Peripheral Equipment Nec,,Computers,USD,New Hampshire; U.S.A,60993837f4c3f7db0331cbd41ebf8e8d
STEPHAN CO,SPCO,94056,858603103,NYSEMKT,True,Domestic Common Stock,Consumer Defensive,Household & Personal Products,2844,Manufacturing,Perfumes Cosmetics & Other Toilet Preparations,,Consumer Goods,USD,Florida; U.S.A,0eb7b964ddcdae837c38286e86134efa
SECURITY OF PENNSYLVANIA FINANCIAL CORP,SPN1,1069880,814847109,NYSEMKT,True,Domestic Common Stock,Financial Services,Banks - Regional,6035,Finance Insurance And Real Estate,Savings Institution Federally Chartered,,Banking,USD,Pennsylvania; U.S.A,c3a043e8b3a2840506b45af4596aef2f
SRC ENERGY INC,SRCI,1413507,78470V108 87164P103,NYSEMKT,True,Domestic Common Stock,Energy,Oil & Gas E&P,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,USD,Colorado; U.S.A,7228d9e221e42d5ebdf8920aed53466d
SERACARE INC,SRK,1016608,817473101,NYSEMKT,True,Domestic Common Stock,Healthcare,Medical Care Facilities,8093,Services,Services-Specialty Outpatient Facilities Nec,,Healthcare,USD,California; U.S.A,0f8e53c73cf75c3a53de5b40a09d35b1
SOUTHERN BANC CO INC,SRNN,946453,842233108,NYSEMKT,True,Domestic Common Stock,Financial Services,Banks - Regional,6035,Finance Insurance And Real Estate,Savings Institution Federally Chartered,,Banking,USD,Alabama; U.S.A,6bc3cdaaff6ad96cb61a197c4f9551cb
STAR STRUCK LTD,SRSK,771504,855188108 783950108,NYSEMKT,True,Domestic Common Stock,Industrials,Industrial Distribution,5063,Wholesale Trade,Wholesale-Electrical Apparatus & Equipment Wiring Supplies,,Wholesale,USD,Connecticut; U.S.A,ffe545b3d588f6e13f8d876b6d00d82a
SURETY CAPITAL CORP,SRYP,784932,868666207,NYSEMKT,True,Domestic Common Stock,Financial Services,Banks - Regional,6021,Finance Insurance And Real Estate,National Commercial Banks,,Banking,USD,Texas; U.S.A,ecc52ac6101b0a71a7a91c903844a04a
SCOTLAND BANCORP INC,SSB1,1004521,809280100,NYSEMKT,True,Domestic Common Stock,Financial Services,Banks - Regional,6036,Finance Insurance And Real Estate,Savings Institutions Not Federally Chartered,,Banking,USD,North Carolina; U.S.A,e00076a766b1689be319b64bc26c24f6
SOUTHERN CONNECTICUT BANCORP INC,SSE1,1137046,84264A102,NYSEMKT,True,Domestic Common Stock,Financial Services,Banks - Regional,6021,Finance Insurance And Real Estate,National Commercial Banks,,Banking,USD,Connecticut; U.S.A,ccf180d67c0e606de76eeb6eb27010d6
STONE STREET BANCORP INC,SSM,1004643,861747103,NYSEMKT,True,Domestic Common Stock,Financial Services,Banks - Regional,6036,Finance Insurance And Real Estate,Savings Institutions Not Federally Chartered,,Banking,USD,North Carolina; U.S.A,a64ce434d64e18aa41407eb2fc329fe2
SONUS CORP,SSN1,1029260,835691106,NYSEMKT,True,Domestic Common Stock,Healthcare,Medical Care Facilities,8090,Services,Services-Misc Health & Allied Services Nec,,Healthcare,USD,Oregon; U.S.A,927f4f8a27b6b34e21e936a4b4db47ca
SAMSON OIL & GAS LTD,SSNYQ,1404079,796043107 796043206,NYSEMKT,True,Domestic Common Stock,Energy,Oil & Gas Drilling,1381,Mining,Drilling Oil & Gas Wells,,Petroleum and Natural Gas,USD,Australia,46f9c8e00fdfb2585f93d03cbbe1b64c
